Date,Close,Sentiment,RSI,EMA_Fast,EMA_Slow,Buy_Signal,Sell_Signal
2025-02-12,336.510009765625,13.600000000000001,23.253195383482606,364.075175929015,384.8378287915561,True,False
2025-02-13,355.94000244140625,20.796395149003324,33.71285638932628,362.5960534767225,382.9734528979981,True,False
2025-02-14,355.8399963378906,23.01156622027611,35.86532670284865,361.3676794514803,381.22290731347505,True,False
2025-02-18,354.1099853515625,22.34862785095503,35.032668470330435,360.04809870604066,379.4736865417388,True,False
2025-02-19,360.55999755859375,29.170763153940186,40.11635907077612,360.1411712246867,378.2534485428262,False,False
2025-02-20,354.3999938964844,22.369094099831287,33.53903931852274,359.0973208013771,376.7145159849977,True,False
2025-02-21,337.79998779296875,14.007455662367466,27.974149823875962,355.22507843621196,374.20390126293137,True,False
2025-02-24,330.5299987792969,14.156022382945022,30.741363177260027,350.7350639531365,371.386230134955,True,False
2025-02-25,302.79998779296875,13.600000000000001,21.559900466005004,342.0195955603787,366.9613112741817,True,False
2025-02-26,290.79998779296875,13.600000000000001,21.84337908444151,332.7069396026678,362.0476775012002,True,False
2025-02-27,281.95001220703125,13.600000000000001,21.161417097768293,323.47840734891565,356.880086191899,True,False
2025-02-28,292.9800109863281,13.600000000000001,28.344277078331075,317.9332443738997,352.75750069476544,True,False
2025-03-03,284.6499938964844,13.600000000000001,28.809646464369692,311.8817442870969,348.3634679981022,True,False
2025-03-04,272.0400085449219,14.128028608505002,30.704038144673333,304.6377923339742,343.4393738398325,True,False
2025-03-05,279.1000061035156,13.788338170444497,30.25111756059266,299.9945584738908,339.28844688910243,True,False
2025-03-06,263.45001220703125,13.600000000000001,17.334186109577004,293.3500955162799,334.39564465154945,True,False
2025-03-07,262.6700134277344,13.600000000000001,17.25132410890818,287.771898772908,329.76818457259367,True,False
2025-03-10,222.14999389648438,13.600000000000001,13.555019546319073,275.840643340831,322.82507549671567,True,False
